7.8738e-05
0.00052199
0.0017287
0.0039497
0.007179
0.011197
0.015657
0.020193
0.024506
0.028371
0.031608
0.034077
0.035731
0.03669
0.037244
0.037765
0.038588
0.03994
0.041926
0.044537
0.047659
0.051086
0.054537
0.057698
0.060271
0.062034
0.062849
0.062645
0.061391
0.059093
0.055792
0.051537
0.04636
0.040283
0.033345
0.025663
0.017446
0.008976
0.00056166
-0.0075071
-0.014994
-0.021726
-0.027597
-0.032557
-0.036615
-0.039836
-0.042337
-0.044287
-0.045913
-0.047488
-0.049292
-0.051574
-0.05452
-0.058242
-0.062801
-0.068253
-0.074662
-0.082075
-0.090421
-0.099418
-0.10855
-0.11719
-0.12476
-0.13088
-0.13543
-0.13848
-0.14023
-0.14092
-0.14082
-0.14023
-0.13948
-0.13889
-0.13867
-0.1389
-0.13951
-0.14032
-0.1411
-0.14161
-0.14164
-0.14103
-0.13968
-0.13756
-0.13469
-0.13113
-0.12698
-0.12237
-0.11739
-0.11214
-0.10667
-0.10099
-0.095022
-0.088666
-0.081773
-0.074197
-0.065801
-0.056492
-0.046246
-0.035107
-0.023168
-0.010545
0.0026482
0.016302
0.030319
0.044623
0.059171
0.073927
0.088843
0.10385
0.11883
0.13369
0.14828
0.16251
0.17633
0.18973
0.20274
0.21538
0.22765
0.23954
0.25097
0.26187
0.27217
0.28181
0.29073
0.29891
0.30631
0.3129
0.31868
0.32364
0.32777
0.33105
0.33351
0.33514
0.33597
0.33606
0.33546
0.33426
0.33254
0.33035
0.32775
0.32476
0.3214
0.31765
0.31352
0.30895
0.30388
0.29822
0.2919
0.28483
0.27698
0.26826
0.25855
0.24774
0.23571
0.22239
0.20772
0.1916
0.17389
0.15438
0.13292
0.1095
0.084278
0.057631
0.030032
0.0019972
-0.025992
-0.053538
-0.080344
-0.10622
-0.13109
-0.15495
-0.17785
-0.19986
-0.22099
-0.24121
-0.26047
-0.27867
-0.29578
-0.31176
-0.32663
-0.34042
-0.35315
-0.36482
-0.37539
-0.38478
-0.39286
-0.39951
-0.40464
-0.40822
-0.41036
-0.41125
-0.41119
-0.41052
-0.40955
-0.40854
-0.40769
-0.40715
-0.40705
-0.40742
-0.40826
-0.40945
-0.41083
-0.41222
-0.41342
-0.41422
-0.41438
-0.41369
-0.4119
-0.40882
-0.40428
-0.39821
-0.39056
-0.38137
-0.37064
-0.35832
-0.34433
-0.3286
-0.31113
-0.29204
-0.27157
-0.25009
-0.22804
-0.20593
-0.18429
-0.16361
-0.14434
-0.1268
-0.1112
-0.097583
-0.085923
-0.076092
-0.067918
-0.061188
-0.055643
-0.050984
-0.046883
-0.043016
-0.039087
-0.034857
-0.030157
-0.024908
-0.019122
-0.01288
-0.0063078
0.00044888
0.0072376
0.01391
0.020331
0.026393
0.032012
0.037125
0.041667
0.045567
0.048764
0.051238
0.053018
0.054181
0.054846
0.055168
0.055332
0.05555
0.056042
0.057012
0.058621
0.060971
0.064104
0.068009
0.072631
0.077882
0.083654
0.089822
0.096272
0.10294
0.10979
0.11688
0.12427
0.13207
0.14041
0.14937
0.15904
0.16944
0.18058
0.19242
0.20489
0.21789
0.23129
0.24492
0.25858
0.27209
0.28532
0.29818
0.3106
0.32258
0.3341
0.34517
0.35577
0.36586
0.37537
0.3842
0.39227
0.39948
0.40578
0.41114
0.41557
0.41915
0.422
0.42427
0.42612
0.42775
0.42932
0.43095
0.43274
